Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
57,Jalen Williams,21,OKC,SG,75,62,2276,8.6,16.6,0.521,1.5,4.3,0.356,7.1,12.3,0.579,0.567,3.2,4.0,0.812,1.8,5.3,7.0,5.2,2.1,0.7,2.6,4.0,22.0,118.0,114,ROY-2,willija06,15.6,0.601,0.258,0.241,3.9,12.2,7.9,15.4,2.1,1.4,12.3,18.4,3.0,2.6,5.6,0.119,-0.4,0.7,0.3,1.3
58,Lauri Markkanen,25,UTA,PF,66,66,2273,12.0,24.1,0.499,4.2,10.7,0.391,7.8,13.3,0.585,0.586,7.3,8.4,0.875,2.7,9.2,12.0,2.6,0.9,0.8,2.7,2.9,35.5,125.0,116,MIP-1AS,markkla01,22.1,0.64,0.446,0.348,6.3,20.7,13.6,8.6,0.9,1.4,8.8,26.6,6.3,1.9,8.2,0.173,4.9,-1.0,3.8,3.3
59,Max Strus,26,MIA,SF,80,33,2272,7.1,17.3,0.41,4.3,12.4,0.35,2.8,5.0,0.559,0.535,1.7,2.0,0.876,1.1,4.6,5.7,3.8,0.9,0.3,1.5,3.6,20.3,113.0,117,,strusma01,10.8,0.557,0.713,0.113,2.4,11.2,6.7,11.2,0.9,0.5,7.8,17.6,1.5,1.9,3.4,0.071,-0.8,-0.9,-1.7,0.2
60,Luguentz Dort,23,OKC,SF,74,73,2272,7.1,18.3,0.388,2.8,8.6,0.33,4.3,9.7,0.44,0.466,4.2,5.4,0.772,2.7,4.5,7.2,3.2,1.6,0.5,1.9,5.1,21.2,109.0,116,,dortlu01,11.3,0.513,0.468,0.297,5.9,10.4,8.1,9.2,1.6,0.9,8.5,19.8,0.9,2.1,2.9,0.062,-2.0,-1.0,-3.0,-0.6
61,Nic Claxton,23,BRK,C,76,76,2271,8.9,12.6,0.705,0.0,0.0,0.0,8.9,12.6,0.708,0.705,2.9,5.3,0.541,4.0,11.1,15.1,3.1,1.4,4.1,2.1,4.6,20.7,132.0,108,DPOY-9,claxtni01,20.8,0.691,0.003,0.419,9.3,25.1,17.4,9.3,1.4,7.1,12.1,15.4,5.2,4.0,9.2,0.195,0.9,2.2,3.1,2.9
62,Jerami Grant,28,POR,PF,63,63,2246,9.4,19.8,0.475,3.1,7.8,0.401,6.3,12.0,0.523,0.554,6.0,7.4,0.813,1.1,5.0,6.1,3.3,1.1,1.1,2.5,3.3,28.0,117.0,120,,grantje01,16.0,0.606,0.393,0.375,2.7,11.9,7.2,10.3,1.1,2.1,9.8,22.8,3.1,1.0,4.1,0.087,1.2,-1.4,-0.2,1.0
63,Kyrie Irving,30,2TM,SG,60,60,2241,13.0,26.4,0.494,4.1,10.9,0.379,8.9,15.5,0.574,0.572,5.4,6.0,0.905,1.3,5.4,6.7,7.3,1.4,1.0,2.8,3.6,35.6,121.0,116,CPOY-12AS,irvinky01,22.4,0.613,0.412,0.227,3.0,12.3,7.7,25.4,1.4,1.7,8.8,28.9,5.4,2.0,7.4,0.159,4.8,-0.7,4.1,3.5
63,Kyrie Irving,30,BRK,PG,40,40,1478,13.1,27.1,0.486,4.3,11.5,0.374,8.9,15.6,0.569,0.565,5.2,5.9,0.883,1.3,5.5,6.7,7.0,1.4,1.1,3.0,3.6,35.8,118.0,115,,irvinky01,21.6,0.604,0.425,0.219,3.0,12.3,7.8,24.1,1.4,1.9,9.2,29.7,2.9,1.4,4.3,0.14,4.6,-0.8,3.8,2.2
63,Kyrie Irving,30,DAL,SG,20,20,763,12.8,25.0,0.51,3.8,9.6,0.392,9.0,15.4,0.585,0.586,5.8,6.1,0.947,1.4,5.1,6.5,7.8,1.6,0.8,2.4,3.6,35.1,127.0,117,,irvinky01,24.0,0.634,0.385,0.245,3.2,12.2,7.6,27.8,1.6,1.4,8.0,27.4,2.5,0.6,3.1,0.198,5.3,-0.4,4.9,1.3
64,Kyle Kuzma,27,WAS,PF,64,64,2239,11.1,24.8,0.448,3.5,10.5,0.333,7.7,14.4,0.533,0.518,3.8,5.2,0.73,1.2,8.9,10.1,5.2,0.8,0.6,4.1,3.2,29.5,103.0,117,,kuzmaky01,14.3,0.544,0.421,0.208,2.8,19.5,11.5,16.5,0.8,1.1,13.2,27.9,-1.0,1.9,0.9,0.019,-0.2,-1.5,-1.7,0.2
65,Caris LeVert,28,CLE,SG,74,30,2237,7.2,16.6,0.431,2.8,7.3,0.392,4.3,9.4,0.462,0.517,2.9,4.0,0.722,1.2,5.1,6.3,6.4,1.6,0.5,2.6,3.8,20.1,111.0,112,,leverca01,12.4,0.546,0.437,0.243,2.8,12.1,7.4,18.0,1.6,1.0,12.4,18.7,1.4,3.1,4.4,0.095,-1.0,0.8,-0.2,1.0
66,Bennedict Mathurin,20,IND,SG,78,17,2222,8.8,20.3,0.434,2.1,6.6,0.323,6.7,13.7,0.488,0.487,8.0,9.7,0.828,1.9,4.9,6.8,2.5,1.0,0.3,3.2,3.5,27.8,109.0,121,ROY-46MOY-8,mathube01,13.1,0.566,0.326,0.477,4.4,11.5,7.9,7.6,1.0,0.5,11.7,24.6,1.0,0.8,1.8,0.038,-1.2,-2.5,-3.7,-1.0
67,Terry Rozier,28,CHO,SG,63,63,2221,10.6,25.5,0.415,3.5,10.8,0.327,7.0,14.6,0.48,0.484,3.8,4.7,0.809,1.1,4.5,5.6,6.8,1.6,0.3,2.9,2.6,28.5,106.0,117,,roziete01,14.7,0.517,0.425,0.185,2.4,10.2,6.2,22.7,1.6,0.6,9.4,26.9,0.1,1.6,1.7,0.037,0.6,-1.1,-0.6,0.8
68,Jarrett Allen,24,CLE,C,68,68,2220,9.1,14.1,0.644,0.0,0.2,0.1,9.1,13.9,0.653,0.645,3.7,5.0,0.733,5.0,10.1,15.0,2.6,1.2,1.9,2.1,3.5,21.9,132.0,108,,allenja01,19.9,0.67,0.016,0.353,11.7,23.6,17.7,7.5,1.2,3.5,11.4,16.4,5.5,4.0,9.5,0.205,1.3,1.0,2.4,2.4
69,Dillon Brooks,27,MEM,SF,73,73,2214,8.4,21.3,0.396,3.1,9.4,0.326,5.3,11.8,0.451,0.468,2.6,3.3,0.779,1.0,4.3,5.2,4.1,1.4,0.3,2.2,5.1,22.5,102.0,114,DEF2,brookdi01,9.4,0.494,0.443,0.155,2.2,9.5,5.8,11.7,1.4,0.7,8.9,21.8,-0.8,2.4,1.6,0.034,-3.4,-0.5,-3.9,-1.1
70,Kevin Huerter,24,SAC,SG,75,75,2203,9.1,18.8,0.485,4.5,11.1,0.402,4.7,7.7,0.604,0.603,2.1,2.8,0.725,0.9,4.5,5.5,4.8,1.7,0.5,2.1,3.9,24.8,119.0,117,,huertke01,15.2,0.617,0.589,0.151,2.2,10.8,6.5,14.1,1.7,1.0,9.5,19.9,3.3,1.7,4.9,0.107,1.4,-0.3,1.0,1.7
71,Jrue Holiday,32,MIL,PG,67,65,2183,10.7,22.4,0.479,3.5,9.0,0.384,7.3,13.4,0.542,0.556,3.3,3.9,0.859,1.7,5.7,7.5,10.8,1.7,0.5,4.3,2.5,28.2,118.0,112,DPOY-7ASDEF1,holidjr01,19.2,0.586,0.402,0.173,3.9,12.0,8.1,34.4,1.7,0.9,15.2,25.0,3.9,2.8,6.7,0.148,3.0,0.1,3.1,2.8
72,Alperen Şengün,20,HOU,C,75,72,2171,9.9,17.8,0.553,0.4,1.3,0.333,9.4,16.6,0.57,0.565,4.6,6.4,0.715,5.4,9.7,15.1,6.5,1.6,1.6,4.3,5.8,24.8,118.0,117,,sengual01,19.7,0.599,0.071,0.36,12.1,22.3,17.1,21.0,1.6,3.2,17.3,21.4,3.4,1.8,5.2,0.115,1.1,0.4,1.4,1.9
73,Anfernee Simons,23,POR,SG,62,62,2171,10.5,23.4,0.447,4.8,12.6,0.377,5.7,10.8,0.528,0.548,3.6,4.0,0.894,0.4,3.2,3.6,5.7,0.9,0.3,2.9,3.2,29.3,113.0,123,,simonan01,14.8,0.581,0.538,0.171,0.9,7.6,4.3,18.6,0.9,0.6,10.2,25.1,2.1,0.3,2.5,0.054,1.3,-2.5,-1.1,0.5
74,Ivica Zubac,25,LAC,C,76,76,2170,7.4,11.6,0.634,0.0,0.0,0.0,7.4,11.6,0.637,0.634,3.7,5.4,0.697,5.3,11.7,17.1,1.7,0.7,2.2,2.6,4.9,18.5,125.0,112,,zubaciv01,16.7,0.661,0.004,0.463,12.3,26.5,19.5,5.1,0.7,4.0,15.9,14.8,3.8,2.9,6.7,0.149,-1.1,0.2,-0.9,0.6
75,Killian Hayes,21,DET,PG,76,56,2154,6.9,18.3,0.377,1.8,6.4,0.28,5.1,11.9,0.429,0.426,2.1,2.5,0.821,0.6,4.3,5.0,10.6,2.3,0.6,3.9,4.9,17.7,98.0,118,,hayeski01,10.2,0.455,0.351,0.137,1.4,10.2,5.7,32.3,2.3,1.1,16.7,20.5,-1.9,1.4,-0.5,-0.012,-3.3,-0.5,-3.8,-1.0
76,Tim Hardaway Jr.,30,DAL,SF,71,45,2152,7.9,19.6,0.401,4.9,12.7,0.385,3.0,6.9,0.431,0.527,2.9,3.8,0.77,0.5,5.3,5.8,3.0,1.1,0.3,1.4,2.8,23.5,110.0,119,,hardati02,12.1,0.554,0.649,0.195,1.1,12.6,6.8,9.0,1.1,0.5,6.1,20.6,1.0,1.3,2.3,0.051,-0.3,-1.5,-1.8,0.1
77,De'Anthony Melton,24,PHI,SG,77,58,2150,6.4,15.0,0.425,3.6,9.3,0.39,2.8,5.7,0.484,0.546,1.6,2.0,0.793,1.6,5.6,7.2,4.5,2.9,0.9,2.4,4.4,18.0,111.0,111,,meltode01,12.7,0.566,0.619,0.134,3.9,13.1,8.6,12.9,2.9,1.8,12.9,16.4,1.1,3.1,4.2,0.095,-0.7,1.6,0.9,1.6
78,Rudy Gobert,30,MIN,C,70,70,2148,8.0,12.1,0.659,0.0,0.1,0.0,8.0,12.0,0.663,0.659,4.8,7.5,0.644,5.1,12.9,18.0,1.9,1.2,2.1,2.7,4.6,20.8,127.0,109,,goberru01,18.9,0.675,0.005,0.623,12.2,29.8,21.2,5.6,1.2,3.9,14.9,16.3,4.3,3.5,7.8,0.174,0.0,0.7,0.7,1.4
79,Jimmy Butler,33,MIA,PF,64,64,2138,11.2,20.7,0.539,0.8,2.4,0.35,10.3,18.3,0.564,0.56,11.0,12.9,0.85,3.3,5.5,8.7,7.9,2.7,0.5,2.4,1.9,34.2,135.0,112,MVP-10DPOY-12CPOY-2NBA2,butleji01,27.6,0.647,0.116,0.625,7.5,13.3,10.3,27.1,2.7,1.0,8.2,25.6,9.4,2.9,12.3,0.277,6.7,2.0,8.7,5.8
80,James Harden,33,PHI,PG,58,58,2135,8.6,19.5,0.441,3.7,9.7,0.385,4.9,9.8,0.495,0.536,7.3,8.4,0.867,0.9,7.3,8.2,14.3,1.6,0.7,4.5,2.6,28.2,123.0,113,,hardeja01,21.6,0.607,0.496,0.429,2.3,17.1,9.8,43.3,1.6,1.4,16.3,25.0,5.8,2.6,8.4,0.188,5.1,0.3,5.4,4.0
81,Jamal Murray,25,DEN,PG,65,65,2133,10.8,23.9,0.454,3.9,9.9,0.398,6.9,14.0,0.494,0.537,4.1,5.0,0.833,1.1,4.8,5.9,9.2,1.5,0.4,3.3,2.4,29.8,116.0,116,,murraja01,18.0,0.571,0.415,0.207,2.7,11.0,6.9,27.5,1.5,0.7,11.3,26.1,3.3,1.9,5.1,0.116,2.6,-1.3,1.3,1.8
82,John Collins,25,ATL,PF,71,71,2130,8.0,15.8,0.508,1.6,5.4,0.292,6.5,10.5,0.619,0.557,3.2,4.0,0.803,1.7,8.6,10.3,1.9,0.9,1.6,1.8,4.9,20.8,117.0,115,,collijo01,13.6,0.593,0.339,0.252,3.9,20.0,11.9,5.3,0.9,2.9,9.1,17.1,2.1,2.1,4.2,0.095,-1.4,0.2,-1.3,0.4
83,Saddiq Bey,23,2TM,SF,77,37,2129,8.0,18.9,0.422,3.4,9.5,0.361,4.6,9.5,0.483,0.513,4.6,5.4,0.861,2.2,6.0,8.2,2.7,1.6,0.3,1.6,2.8,24.1,117.0,119,,beysa01,14.6,0.564,0.5,0.285,5.0,14.0,9.4,8.1,1.6,0.5,7.0,20.2,2.6,1.2,3.9,0.087,0.9,-1.2,-0.3,0.9
83,Saddiq Bey,23,DET,SF,52,30,1500,7.9,19.6,0.404,3.3,9.5,0.345,4.7,10.1,0.46,0.488,5.8,6.8,0.861,1.9,5.9,7.8,2.7,1.6,0.4,1.7,2.8,24.9,115.0,119,,beysa01,14.3,0.552,0.483,0.345,4.2,13.9,8.9,8.5,1.6,0.7,7.2,21.3,1.5,0.8,2.3,0.074,0.5,-1.1,-0.7,0.5
83,Saddiq Bey,23,ATL,SF,25,7,629,8.2,17.4,0.47,3.8,9.5,0.4,4.4,8.0,0.552,0.578,1.9,2.2,0.862,3.0,6.1,9.1,2.6,1.5,0.1,1.3,2.8,22.1,124.0,117,,beysa01,15.2,0.599,0.543,0.126,6.7,14.3,10.4,7.2,1.5,0.1,6.5,17.4,1.1,0.5,1.6,0.119,1.7,-1.2,0.5,0.4
84,De'Andre Hunter,25,ATL,SF,67,67,2126,8.5,18.4,0.461,2.2,6.4,0.35,6.3,12.0,0.521,0.522,3.8,4.6,0.826,1.0,5.3,6.4,2.1,0.8,0.4,1.8,4.5,23.1,112.0,119,,huntede01,11.5,0.563,0.348,0.252,2.3,12.4,7.3,6.0,0.8,0.7,8.2,19.7,1.4,1.2,2.5,0.057,-1.9,-1.4,-3.3,-0.7
85,Russell Westbrook,34,2TM,PG,73,24,2126,9.7,22.3,0.436,2.0,6.4,0.311,7.7,15.9,0.487,0.481,4.6,7.1,0.656,2.0,7.5,9.5,12.4,1.7,0.7,5.7,3.6,26.1,104.0,113,6MOY-9,westbru01,16.1,0.513,0.289,0.317,4.7,16.5,10.8,38.6,1.7,1.3,18.4,27.7,-0.6,2.6,1.9,0.044,0.3,-0.1,0.2,1.2
85,Russell Westbrook,34,LAL,PG,52,3,1491,9.7,23.2,0.417,2.0,6.8,0.296,7.7,16.4,0.467,0.46,5.0,7.6,0.655,1.9,8.3,10.2,12.4,1.7,0.7,5.8,3.8,26.3,101.0,113,,westbru01,15.3,0.496,0.292,0.326,4.4,18.2,11.5,38.5,1.7,1.3,18.1,28.8,-1.2,1.9,0.7,0.023,-0.2,0.1,-0.1,0.7
85,Russell Westbrook,34,LAC,PG,21,21,635,9.9,20.2,0.489,2.0,5.6,0.356,7.9,14.6,0.54,0.538,3.9,5.9,0.658,2.3,5.6,7.9,12.3,1.8,0.8,5.5,3.2,25.6,111.0,115,,westbru01,17.8,0.562,0.279,0.29,5.4,12.6,9.0,38.9,1.8,1.4,19.4,25.2,0.6,0.7,1.2,0.092,1.6,-0.8,0.8,0.5
86,Quentin Grimes,22,NYK,SG,71,66,2121,6.6,14.0,0.468,3.7,9.5,0.386,2.9,4.5,0.641,0.599,1.8,2.3,0.796,1.1,4.2,5.3,3.5,1.1,0.6,1.6,4.1,18.6,125.0,117,,grimequ01,11.7,0.619,0.676,0.163,2.5,9.4,5.9,9.7,1.1,1.2,9.7,14.4,3.2,1.6,4.8,0.108,-0.3,0.1,-0.1,1.0
87,Kristaps Porziņģis,27,WAS,C,65,65,2120,11.6,23.4,0.498,3.1,8.2,0.385,8.5,15.2,0.559,0.565,8.1,9.6,0.851,2.6,9.9,12.5,4.0,1.3,2.3,3.1,4.5,34.6,121.0,113,,porzikr01,23.1,0.627,0.35,0.409,6.2,21.8,14.3,12.9,1.3,4.0,10.2,27.4,5.0,2.7,7.7,0.174,3.8,0.5,4.3,3.4
88,Gary Trent Jr.,24,TOR,SG,66,44,2118,9.5,21.8,0.433,3.9,10.5,0.369,5.6,11.3,0.493,0.522,4.0,4.8,0.839,0.7,3.3,4.0,2.5,2.4,0.3,1.3,2.4,26.8,116.0,116,,trentga02,15.0,0.56,0.481,0.219,1.5,8.2,4.6,7.4,2.4,0.6,5.1,21.7,2.5,2.0,4.5,0.102,0.2,0.0,0.2,1.2
89,Damian Lillard,32,POR,PG,58,58,2107,12.9,27.8,0.463,5.6,15.2,0.371,7.2,12.6,0.574,0.564,11.8,12.9,0.914,1.0,5.4,6.4,9.8,1.2,0.4,4.4,2.5,43.1,126.0,121,CPOY-10ASNBA3,lillada01,26.7,0.645,0.547,0.464,2.4,12.8,7.6,35.0,1.2,0.8,11.7,33.8,8.2,0.8,9.0,0.205,8.3,-1.2,7.1,4.9
90,Ayo Dosunmu,23,CHI,SG,80,51,2098,6.5,13.2,0.493,1.4,4.4,0.312,5.2,8.8,0.583,0.545,1.5,1.9,0.805,1.0,4.1,5.1,4.8,1.4,0.6,2.3,4.2,16.0,109.0,115,,dosunay01,10.2,0.567,0.332,0.144,2.5,9.3,5.9,13.2,1.4,1.2,14.0,14.9,0.7,2.2,2.9,0.067,-3.0,0.6,-2.5,-0.2
91,Corey Kispert,23,WAS,SF,74,45,2093,6.8,13.6,0.497,3.8,8.9,0.424,3.0,4.7,0.637,0.637,1.7,2.0,0.852,0.8,4.0,4.8,2.0,0.7,0.2,1.3,2.3,19.1,124.0,120,,kispeco01,11.5,0.657,0.656,0.15,1.8,8.9,5.5,5.7,0.7,0.4,8.1,14.1,2.9,0.9,3.8,0.088,-0.1,-1.4,-1.5,0.2
92,Malik Beasley,26,2TM,SG,81,27,2093,8.4,21.3,0.395,5.4,15.0,0.357,3.1,6.4,0.484,0.52,1.1,1.5,0.769,0.8,5.6,6.4,2.8,1.5,0.2,2.0,2.4,23.3,105.0,117,,beaslma01,10.9,0.531,0.702,0.069,1.8,12.5,7.3,8.4,1.5,0.4,8.5,21.1,-0.2,1.6,1.4,0.032,-0.9,-1.0,-2.0,0.0
92,Malik Beasley,26,UTA,SG,55,13,1472,8.6,21.7,0.396,5.5,15.3,0.359,3.1,6.4,0.485,0.522,1.2,1.4,0.841,0.9,5.5,6.4,3.0,1.4,0.3,1.9,2.4,23.9,107.0,118,,beaslma01,11.5,0.535,0.704,0.066,2.0,12.3,7.2,9.0,1.4,0.5,8.0,21.2,0.3,1.0,1.2,0.04,-0.4,-1.2,-1.6,0.2
92,Malik Beasley,26,LAL,SG,26,14,621,8.0,20.4,0.392,5.0,14.3,0.353,3.0,6.2,0.481,0.515,1.0,1.6,0.619,0.6,6.0,6.6,2.4,1.6,0.1,2.3,2.4,22.1,99.0,115,,beaslma01,9.7,0.521,0.698,0.078,1.4,13.0,7.4,7.0,1.6,0.1,9.8,20.9,-0.5,0.6,0.2,0.012,-2.3,-0.6,-2.9,-0.1
93,Caleb Martin,27,MIA,SF,71,49,2077,6.1,13.2,0.464,2.0,5.7,0.356,4.1,7.5,0.545,0.54,2.2,2.7,0.805,2.1,6.1,8.3,2.8,1.7,0.7,1.9,3.5,16.4,113.0,113,,martica02,11.4,0.571,0.431,0.206,4.8,15.0,9.7,8.2,1.7,1.5,11.5,14.4,1.2,2.5,3.7,0.086,-1.8,0.5,-1.2,0.4
94,Andrew Nembhard,23,IND,SG,75,63,2073,6.5,14.7,0.441,2.1,6.0,0.35,4.4,8.7,0.504,0.512,1.1,1.4,0.79,0.8,3.8,4.6,7.8,1.6,0.3,2.9,4.1,16.2,108.0,120,,nembhan01,10.0,0.528,0.408,0.096,1.9,8.8,5.3,22.4,1.6,0.5,15.8,16.1,0.4,0.8,1.2,0.029,-2.4,-0.8,-3.2,-0.6
95,Keldon Johnson,23,SAS,SF,63,63,2063,11.5,25.5,0.452,3.1,9.3,0.329,8.4,16.2,0.523,0.512,5.6,7.5,0.749,1.3,6.0,7.3,4.2,1.1,0.3,3.1,2.9,31.7,108.0,122,,johnske04,15.3,0.551,0.366,0.294,2.9,14.4,8.4,13.7,1.1,0.4,9.6,27.9,0.7,0.5,1.3,0.03,0.7,-2.5,-1.8,0.1
96,Aaron Gordon,27,DEN,PF,68,68,2055,10.2,18.1,0.564,1.4,4.1,0.347,8.8,14.0,0.628,0.603,4.5,7.5,0.608,3.9,6.7,10.6,4.8,1.3,1.2,2.3,3.1,26.4,124.0,115,,gordoaa01,19.5,0.617,0.227,0.413,9.4,15.4,12.5,14.2,1.3,2.2,9.8,21.1,4.6,2.2,6.8,0.158,2.4,-0.3,2.1,2.1
97,Mason Plumlee,32,2TM,C,79,60,2054,7.7,11.3,0.68,0.0,0.0,,7.7,11.3,0.68,0.68,4.6,7.3,0.636,5.3,11.0,16.3,5.7,1.1,1.1,2.7,5.1,20.0,134.0,114,,plumlma01,19.6,0.689,0.0,0.647,11.8,25.1,18.4,17.3,1.1,2.0,15.8,15.2,5.5,2.4,7.9,0.185,1.2,1.0,2.2,2.2
97,Mason Plumlee,32,CHO,C,56,56,1597,7.9,11.8,0.669,0.0,0.0,,7.9,11.8,0.669,0.669,4.6,7.6,0.605,5.6,10.6,16.1,6.1,1.0,1.0,2.6,4.8,20.4,133.0,114,,plumlma01,20.0,0.673,0.0,0.646,12.2,24.1,18.1,18.7,1.0,1.9,14.6,15.7,4.3,1.8,6.1,0.183,1.5,0.9,2.4,1.8
97,Mason Plumlee,32,LAC,C,23,4,457,6.9,9.4,0.727,0.0,0.0,,6.9,9.4,0.727,0.727,4.7,6.1,0.772,4.5,12.5,17.0,4.3,1.2,1.3,3.2,6.0,18.4,136.0,111,,plumlma01,18.2,0.761,0.0,0.648,10.4,28.4,19.5,12.3,1.2,2.3,21.0,13.7,1.2,0.6,1.8,0.19,0.1,1.2,1.4,0.4
98,Grant Williams,24,BOS,PF,79,23,2045,5.1,11.3,0.454,2.7,6.9,0.395,2.4,4.4,0.546,0.575,2.2,2.9,0.77,2.1,6.6,8.7,3.1,1.0,0.7,2.0,4.6,15.3,118.0,113,,willigr01,10.3,0.605,0.611,0.256,4.7,14.5,9.7,8.4,1.0,1.3,13.4,13.1,1.9,2.6,4.4,0.104,-1.8,0.7,-1.1,0.5
99,Deandre Ayton,24,PHO,C,67,67,2035,12.5,21.3,0.589,0.2,0.6,0.292,12.4,20.7,0.597,0.592,3.7,4.8,0.76,4.1,11.9,16.0,2.8,0.9,1.3,2.9,4.6,28.9,119.0,111,,aytonde01,19.9,0.617,0.027,0.225,9.2,27.5,18.1,9.2,0.9,2.3,11.0,22.9,3.3,3.0,6.2,0.147,0.9,0.0,0.9,1.5
100,Mike Conley,35,2TM,PG,67,66,2029,6.1,14.3,0.428,3.2,8.2,0.385,3.0,6.1,0.486,0.539,3.3,4.0,0.834,0.8,3.5,4.3,10.6,1.7,0.3,2.4,3.3,18.7,125.0,118,,conlemi01,14.7,0.583,0.575,0.277,1.8,7.9,4.9,29.4,1.7,0.6,13.1,16.3,4.1,1.4,5.5,0.13,1.0,-0.1,0.9,1.5
100,Mike Conley,35,UTA,PG,43,42,1276,5.7,14.0,0.408,2.9,8.0,0.362,2.8,6.1,0.469,0.511,2.9,3.6,0.813,0.6,3.4,4.0,12.4,1.6,0.4,2.8,3.5,17.3,123.0,119,,conlemi01,13.9,0.552,0.568,0.256,1.5,7.5,4.5,34.0,1.6,0.7,15.1,16.1,2.2,0.8,3.0,0.113,0.7,-0.5,0.2,0.7
100,Mike Conley,35,MIN,PG,24,24,753,6.8,14.8,0.46,3.7,8.7,0.42,3.2,6.1,0.515,0.583,4.0,4.6,0.863,1.0,3.7,4.7,7.6,1.8,0.3,1.8,2.8,21.3,130.0,116,,conlemi01,16.1,0.631,0.587,0.311,2.4,8.6,5.6,21.5,1.8,0.5,9.8,16.8,1.8,0.7,2.5,0.158,1.5,0.6,2.0,0.7
101,Giannis Antetokounmpo,28,MIL,PF,63,63,2024,16.7,30.1,0.553,1.1,4.0,0.275,15.6,26.1,0.596,0.572,11.7,18.2,0.645,3.2,14.3,17.5,8.5,1.2,1.2,5.8,4.6,46.2,117.0,108,MVP-3DPOY-6ASNBA1,antetgi01,29.0,0.605,0.134,0.604,7.3,30.0,19.1,33.2,1.2,2.1,13.2,38.8,4.9,3.7,8.6,0.204,5.8,2.7,8.5,5.4
102,Kevin Porter Jr.,22,HOU,PG,59,59,2024,9.4,21.2,0.442,3.4,9.2,0.366,6.0,12.0,0.501,0.522,5.0,6.3,0.784,1.8,5.7,7.5,8.1,2.0,0.4,4.5,3.7,27.1,112.0,120,,porteke02,16.2,0.565,0.436,0.299,4.1,13.1,8.5,25.7,2.0,0.8,15.8,24.3,1.9,1.0,2.9,0.068,1.4,-0.8,0.6,1.3
103,Deni Avdija,22,WAS,SF,76,40,2020,6.1,14.0,0.437,1.7,5.6,0.297,4.4,8.4,0.53,0.497,2.9,4.0,0.739,1.8,10.0,11.7,5.1,1.6,0.7,3.0,5.0,16.8,106.0,114,,avdijde01,11.2,0.535,0.401,0.285,4.2,21.9,13.4,13.9,1.6,1.2,15.9,16.7,0.0,2.3,2.3,0.054,-2.8,0.5,-2.3,-0.1
104,Tyrese Maxey,22,PHI,SG,60,41,2016,10.8,22.4,0.481,3.9,9.1,0.434,6.9,13.4,0.513,0.568,4.4,5.2,0.845,0.6,3.8,4.3,5.2,1.2,0.2,2.0,3.2,29.9,120.0,117,,maxeyty01,17.0,0.605,0.404,0.233,1.4,8.8,5.2,16.9,1.2,0.4,7.4,24.1,3.7,1.6,5.4,0.128,1.9,-1.2,0.6,1.3
105,Dorian Finney-Smith,29,2TM,PF,66,66,2009,4.8,12.3,0.391,2.8,8.3,0.337,2.0,4.0,0.503,0.505,1.1,1.5,0.763,2.8,5.0,7.8,2.5,1.4,0.9,1.5,3.5,13.5,109.0,117,,finnedo01,9.2,0.523,0.675,0.118,6.5,11.5,9.0,6.7,1.4,1.6,10.5,13.2,0.6,1.6,2.1,0.051,-1.7,-0.3,-2.0,0.0
105,Dorian Finney-Smith,29,DAL,PF,40,40,1288,5.0,12.0,0.416,3.0,8.4,0.355,2.0,3.6,0.559,0.54,1.2,1.5,0.75,2.6,4.7,7.3,2.3,1.5,0.8,1.4,3.1,14.1,114.0,118,,finnedo01,10.0,0.557,0.7,0.129,6.0,11.1,8.5,6.3,1.5,1.4,9.9,12.8,0.8,0.9,1.7,0.065,-0.9,-0.2,-1.1,0.3
105,Dorian Finney-Smith,29,BRK,PF,26,26,721,4.5,12.9,0.351,2.5,8.2,0.306,2.0,4.7,0.429,0.448,1.0,1.3,0.789,3.2,5.5,8.7,2.8,1.2,1.1,1.8,4.3,12.6,101.0,116,,finnedo01,7.7,0.466,0.634,0.099,7.5,12.3,10.0,7.4,1.2,1.9,11.5,13.9,-0.3,0.7,0.4,0.027,-3.3,-0.4,-3.7,-0.3
106,Jordan Clarkson,30,UTA,SG,61,61,1988,11.0,24.8,0.444,3.7,11.0,0.338,7.3,13.7,0.53,0.519,4.8,5.9,0.816,1.7,4.2,5.9,6.5,0.8,0.3,4.5,2.9,30.5,109.0,120,,clarkjo01,14.7,0.558,0.445,0.238,4.0,9.3,6.7,20.9,0.8,0.6,14.0,27.8,0.9,0.8,1.7,0.042,1.0,-2.4,-1.4,0.3
107,Dennis Schröder,29,LAL,PG,66,50,1986,6.4,15.5,0.415,1.8,5.4,0.329,4.7,10.1,0.461,0.472,5.2,6.0,0.857,0.5,3.4,3.9,7.1,1.2,0.2,2.7,3.5,19.8,112.0,117,,schrode01,11.5,0.545,0.346,0.388,1.2,7.5,4.4,20.1,1.2,0.4,12.8,18.6,1.3,1.5,2.8,0.068,-2.4,-0.5,-2.9,-0.4
